Date,Major events,Details,NYT N1 (Titles),NYT N2,NYT N3,Label,Indicator,event_id,events_entities,entities_labels,KeyPhrases,Actions,matching_articles,normalized_entities,Combined_entities,actor_entities,geo_entities,similarity_scores_Title,article_sim_id_Title,temporal_scores,article_id,article_title,match_score,similarity_score,temporal_score,final_scores,match_Labels
2022-10-18,ENDF captured Almata and Korem,,,,,,,fdc393e569fcbbd52fdb89aba5c2cc3776123435fa4545ad93421dd0baecf670,"['ENDF', 'Almata', 'Korem']","['ORG', 'PERSON', 'PERSON']",[],[],"[28, 39, 46, 48, 49, 50, 53, 58, 116, 124, 125, 130, 190, 250, 261, 264, 269, 307, 321, 322, 323, 328, 329, 346, 347, 349, 351, 357, 385, 392, 401, 403, 415, 416, 417, 446, 506, 578, 637, 645, 679, 719, 802, 808, 816, 817, 825, 917, 933, 961, 967, 968, 973, 1043, 1182, 1235, 1243, 1275, 1288, 1364, 1398, 1399, 1410, 1422, 1426, 1454, 1530, 1570, 1625, 1804, 1829, 1837, 1910, 1919, 2043, 2116, 2167, 2168, 2169, 2170, 2171, 2173, 2176, 2183, 2193, 2194, 2202, 2204, 2216, 2217, 2221, 2225, 2260, 2347, 2389, 2448, 2470, 2569, 2822, 2824, 2826, 2829, 2844, 2850, 2852, 2862, 2864, 2866, 2869, 2874, 2875, 2877, 2878, 2881, 2888, 2889, 2894, 2895, 2898, 2903, 2934, 2958, 2961, 2976, 3032, 3148, 3164, 3171, 3176, 3199, 3265, 3267, 3309, 3317]","['endf', 'almata', 'korem']","['endf', 'almata', 'korem']","['endf', 'almata', 'korem']",[],"[0.5230609774589539, 0.4988051652908325, 0.4020921289920807, 0.40691423416137695, 0.41098207235336304, 0.5573229789733887, 0.5341978073120117, 0.38638046383857727, 0.45572948455810547, 0.41827473044395447, 0.5318644642829895, 0.4607142210006714, 0.4985901117324829, 0.4494081735610962, 0.4074512720108032, 0.4359572231769562, 0.48361068964004517, 0.487993061542511, 0.49921053647994995, 0.4485433101654053, 0.5208884477615356, 0.4944290220737457, 0.48384803533554077, 0.3913736343383789, 0.47438138723373413, 0.4181303381919861, 0.42452168464660645, 0.3897554874420166, 0.4203130602836609, 0.4930576682090759, 0.5601320266723633, 0.5521737933158875, 0.41781023144721985, 0.5233004689216614, 0.49621015787124634, 0.5177786946296692, 0.43472588062286377, 0.5046788454055786, 0.4803517758846283, 0.4553844630718231, 0.5206834077835083, 0.536582350730896, 0.45557230710983276, 0.4462101459503174, 0.42073869705200195, 0.45188599824905396, 0.4214808940887451, 0.6217161417007446, 0.3891631066799164, 0.5200705528259277, 0.4714880585670471, 0.44227051734924316, 0.5280264616012573, 0.6429880857467651, 0.518634021282196, 0.46922361850738525, 0.5830407738685608, 0.45931193232536316, 0.4791857600212097, 0.4796263575553894, 0.5137333869934082, 0.44003650546073914, 0.5197204351425171, 0.45208877325057983, 0.4025017321109772, 0.40679222345352173, 0.49000686407089233, 0.4967955946922302, 0.4241102635860443, 0.47512689232826233, 0.4296015501022339, 0.43923327326774597, 0.4075250029563904, 0.5184094309806824, 0.46985140442848206, 0.4178483486175537, 0.3969002366065979, 0.41559141874313354, 0.4522506296634674, 0.40296196937561035, 0.4210764169692993, 0.4032980501651764, 0.47749021649360657, 0.38928499817848206, 0.4421856999397278, 0.3931557536125183, 0.45106181502342224, 0.4772830009460449, 0.5116443634033203, 0.46379750967025757, 0.4740225076675415, 0.46491867303848267, 0.5699166059494019, 0.3964401185512543, 0.4346218705177307, 0.4730396866798401, 0.5661898851394653, 0.4009976089000702, 0.5519759058952332, 0.4242096245288849, 0.4514557123184204, 0.4942455589771271, 0.4198266267776489, 0.4661858081817627, 0.42525961995124817, 0.43035489320755005, 0.43359482288360596, 0.4030824601650238, 0.40956345200538635, 0.5183192491531372, 0.419356107711792, 0.5221549272537231, 0.5048438310623169, 0.40814125537872314, 0.5043622255325317, 0.4470118284225464, 0.45692378282546997, 0.5298385620117188, 0.6237466335296631, 0.4246460795402527, 0.5108247399330139, 0.4856879711151123, 0.44411754608154297, 0.5024523735046387, 0.4934069812297821, 0.5691866278648376, 0.4962970018386841, 0.452964186668396, 0.4230300784111023, 0.43784910440444946, 0.4977000057697296, 0.45708972215652466, 0.47569239139556885, 0.3824847936630249]","[28, 39, 46, 48, 49, 50, 53, 58, 116, 124, 125, 130, 190, 250, 261, 264, 269, 307, 321, 322, 323, 328, 329, 346, 347, 349, 351, 357, 385, 392, 401, 403, 415, 416, 417, 446, 506, 578, 637, 645, 679, 719, 802, 808, 816, 817, 825, 917, 933, 961, 967, 968, 973, 1043, 1182, 1235, 1243, 1275, 1288, 1364, 1398, 1399, 1410, 1422, 1426, 1454, 1530, 1570, 1625, 1804, 1829, 1837, 1910, 1919, 2043, 2116, 2167, 2168, 2169, 2170, 2171, 2173, 2176, 2183, 2193, 2194, 2202, 2204, 2216, 2217, 2221, 2225, 2260, 2347, 2389, 2448, 2470, 2569, 2822, 2824, 2826, 2829, 2844, 2850, 2852, 2862, 2864, 2866, 2869, 2874, 2875, 2877, 2878, 2881, 2888, 2889, 2894, 2895, 2898, 2903, 2934, 2958, 2961, 2976, 3032, 3148, 3164, 3171, 3176, 3199, 3265, 3267, 3309, 3317]","{28: 0.8079, 39: 0.8, 46: 0.9737, 48: 0.8, 49: 0.7385, 50: 0.8, 53: 0.5363, 58: 0.7866, 116: 0.5562, 124: 0.5134, 125: 0.457, 130: 0.9737, 190: 0.7458, 250: 0.5809, 261: 0.7866, 264: 0.8, 269: 0.9481, 307: 0.9737, 321: 0.6355, 322: 0.6293, 323: 0.7385, 328: 0.495, 329: 0.495, 346: 0.7261, 347: 0.5809, 349: 0.6293, 351: 0.707, 357: 0.7458, 385: 0.7261, 392: 0.6025, 401: 0.7385, 403: 0.8, 415: 0.495, 416: 0.495, 417: 0.8297, 446: 0.4868, 506: 0.4999, 578: 0.9481, 637: 0.6884, 645: 0.6188, 679: 0.5562, 719: 0.707, 802: 0.6817, 808: 0.9481, 816: 0.9481, 817: 0.6293, 825: 0.495, 917: 0.8, 933: 0.6293, 961: 0.457, 967: 0.8521, 968: 0.7866, 973: 0.457, 1043: 0.7385, 1182: 0.5134, 1235: 0.8521, 1243: 0.7385, 1275: 0.4999, 1288: 0.9737, 1364: 0.5363, 1398: 0.9737, 1399: 0.4999, 1410: 0.9737, 1422: 0.5809, 1426: 0.9231, 1454: 0.6817, 1530: 0.5562, 1570: 0.8079, 1625: 0.495, 1804: 0.4868, 1829: 0.4868, 1837: 0.457, 1910: 0.4868, 1919: 0.5712, 2043: 0.8, 2116: 0.4868, 2167: 0.495, 2168: 0.457, 2169: 0.6293, 2170: 0.457, 2171: 0.6293, 2173: 0.5809, 2176: 0.7261, 2183: 0.7458, 2193: 0.457, 2194: 0.7458, 2202: 0.4868, 2204: 0.495, 2216: 0.4868, 2217: 0.7385, 2221: 0.6703, 2225: 0.7866, 2260: 0.7385, 2347: 0.5363, 2389: 0.4999, 2448: 0.9481, 2470: 0.6884, 2569: 0.9737, 2822: 0.495, 2824: 0.7261, 2826: 0.8, 2829: 0.8079, 2844: 0.7659, 2850: 0.5809, 2852: 0.707, 2862: 0.7261, 2864: 0.9737, 2866: 0.7261, 2869: 0.8988, 2874: 0.5363, 2875: 0.6817, 2877: 0.9737, 2878: 0.8, 2881: 0.707, 2888: 0.9737, 2889: 0.7261, 2894: 0.6293, 2895: 0.9737, 2898: 0.457, 2903: 0.6293, 2934: 0.4868, 2958: 0.8, 2961: 0.7385, 2976: 0.4868, 3032: 0.6817, 3148: 0.8521, 3164: 0.9737, 3171: 0.457, 3176: 0.6817, 3199: 0.4868, 3265: 0.4999, 3267: 0.7261, 3309: 0.4868, 3317: 0.457}",[2895],"['ethiopia vows to seize airports, other sites in tigray']",[0.5298385620117188],[0.48],[0.9737],[0.5663573378666376],Valid
2022-10-19,,,,,,,,ed9ed85ebfde6c0a36658b13ec4f994123d2715d22cd454303e8c5ce119ebdd0,[],[],[],[],,[],[],[],[],,,[],,,,,,,Invalid
2022-10-20,,,,,,,,ac7bca79d68dd189b05ac675b0f95f668875b1786b6108d113e741652fea109f,[],[],[],[],,[],[],[],[],,,[],,,,,,,Invalid
2022-10-21,,,,,,,,17d02c334184e2e92d2729322f98373f90abf68c6bfecfd42f7cd82399f93778,[],[],[],[],,[],[],[],[],,,[],,,,,,,Invalid
2022-10-22,ENDF captured Adwa and Axum,,,,,,,4551c1da29d493fbdcca52abff51df3d1123d17f4a3f1a5a3246b8716db98681,"['ENDF', 'Adwa', 'Axum']","['ORG', 'PERSON', 'PERSON']",[],[],"[28, 39, 40, 46, 48, 49, 50, 53, 58, 107, 116, 125, 130, 152, 190, 250, 261, 264, 269, 307, 321, 322, 323, 327, 328, 329, 346, 347, 349, 351, 357, 385, 392, 401, 403, 415, 416, 417, 578, 637, 645, 679, 719, 802, 807, 808, 814, 816, 817, 819, 825, 876, 917, 933, 961, 967, 968, 973, 1023, 1037, 1043, 1235, 1243, 1288, 1364, 1398, 1410, 1422, 1426, 1454, 1530, 1570, 1625, 1837, 1906, 1919, 1969, 2043, 2167, 2168, 2169, 2170, 2171, 2173, 2176, 2183, 2191, 2193, 2194, 2204, 2217, 2221, 2225, 2251, 2260, 2347, 2407, 2448, 2470, 2488, 2532, 2569, 2605, 2822, 2823, 2824, 2826, 2829, 2834, 2835, 2838, 2844, 2850, 2852, 2862, 2864, 2866, 2869, 2874, 2875, 2877, 2878, 2881, 2888, 2889, 2894, 2895, 2898, 2903, 2958, 2961, 3032, 3101, 3148, 3164, 3171, 3176, 3221, 3267, 3317]","['endf', 'adwa', 'axum']","['endf', 'adwa', 'axum']","['endf', 'adwa', 'axum']",[],"[0.5539960861206055, 0.515402615070343, 0.37550610303878784, 0.4065645933151245, 0.4660424292087555, 0.3617739677429199, 0.5301392078399658, 0.5426057577133179, 0.3672625720500946, 0.3888351321220398, 0.45791196823120117, 0.5590090751647949, 0.449327677488327, 0.5081648826599121, 0.4943619966506958, 0.4268571138381958, 0.4228324890136719, 0.404235303401947, 0.48073610663414, 0.4654662311077118, 0.48721185326576233, 0.44299769401550293, 0.4988982677459717, 0.53194260597229, 0.499161958694458, 0.5089045763015747, 0.38736364245414734, 0.4491005539894104, 0.42521876096725464, 0.41051679849624634, 0.3705236315727234, 0.44889771938323975, 0.4527070224285126, 0.5117528438568115, 0.513093113899231, 0.42575427889823914, 0.5294658541679382, 0.5009804964065552, 0.5069642066955566, 0.458903431892395, 0.451203316450119, 0.5519944429397583, 0.5651394724845886, 0.43911874294281006, 0.4423839747905731, 0.40210241079330444, 0.3663969039916992, 0.4564078152179718, 0.43291300535202026, 0.4495328962802887, 0.4246433973312378, 0.4831681251525879, 0.5657280683517456, 0.4017851650714874, 0.5309426784515381, 0.47025877237319946, 0.4418404996395111, 0.48105427622795105, 0.5318895578384399, 0.3931126594543457, 0.6118237972259521, 0.45833104848861694, 0.5519106984138489, 0.445027232170105, 0.45601415634155273, 0.5230319499969482, 0.5061132907867432, 0.4426119923591614, 0.3904394507408142, 0.4118450880050659, 0.527076244354248, 0.5413565039634705, 0.43386638164520264, 0.4348580837249756, 0.42377254366874695, 0.5003572106361389, 0.4709077775478363, 0.44613030552864075, 0.41640931367874146, 0.4473342299461365, 0.43125179409980774, 0.41174060106277466, 0.39416253566741943, 0.4081944525241852, 0.44218647480010986, 0.41805559396743774, 0.44348108768463135, 0.4321989119052887, 0.3855503797531128, 0.477826327085495, 0.47186920046806335, 0.45377570390701294, 0.48287758231163025, 0.453993558883667, 0.5105113983154297, 0.40959614515304565, 0.426180362701416, 0.452610582113266, 0.5652382373809814, 0.533246636390686, 0.44288116693496704, 0.4001961946487427, 0.40060800313949585, 0.5644345283508301, 0.39531245827674866, 0.4344450533390045, 0.4633342921733856, 0.47624409198760986, 0.438628613948822, 0.4591219425201416, 0.4410734176635742, 0.42543795704841614, 0.4740746021270752, 0.4082415997982025, 0.40129485726356506, 0.44799327850341797, 0.41187041997909546, 0.37684112787246704, 0.5235331058502197, 0.4070447087287903, 0.48509645462036133, 0.4851491451263428, 0.3992307782173157, 0.4956166744232178, 0.44083452224731445, 0.48310285806655884, 0.5313841104507446, 0.6782090663909912, 0.4613099694252014, 0.47850286960601807, 0.4188794493675232, 0.5073708295822144, 0.40813031792640686, 0.5555181503295898, 0.5190215110778809, 0.4354592561721802, 0.4306594431400299, 0.5579282641410828, 0.47602906823158264, 0.3893643319606781]","[28, 39, 40, 46, 48, 49, 50, 53, 58, 107, 116, 125, 130, 152, 190, 250, 261, 264, 269, 307, 321, 322, 323, 327, 328, 329, 346, 347, 349, 351, 357, 385, 392, 401, 403, 415, 416, 417, 578, 637, 645, 679, 719, 802, 807, 808, 814, 816, 817, 819, 825, 876, 917, 933, 961, 967, 968, 973, 1023, 1037, 1043, 1235, 1243, 1288, 1364, 1398, 1410, 1422, 1426, 1454, 1530, 1570, 1625, 1837, 1906, 1919, 1969, 2043, 2167, 2168, 2169, 2170, 2171, 2173, 2176, 2183, 2191, 2193, 2194, 2204, 2217, 2221, 2225, 2251, 2260, 2347, 2407, 2448, 2470, 2488, 2532, 2569, 2605, 2822, 2823, 2824, 2826, 2829, 2834, 2835, 2838, 2844, 2850, 2852, 2862, 2864, 2866, 2869, 2874, 2875, 2877, 2878, 2881, 2888, 2889, 2894, 2895, 2898, 2903, 2958, 2961, 3032, 3101, 3148, 3164, 3171, 3176, 3221, 3267, 3317]","{28: 0.7261, 39: 0.8988, 40: 0.5809, 46: 0.8752, 48: 0.8988, 49: 0.9231, 50: 0.8988, 53: 0.7385, 58: 0.707, 107: 0.495, 116: 0.4999, 125: 0.6293, 130: 0.8752, 152: 0.5809, 190: 0.6703, 250: 0.8, 261: 0.707, 264: 0.8988, 269: 0.8521, 307: 0.8752, 321: 0.5712, 322: 0.9737, 323: 0.9231, 327: 0.495, 328: 0.6817, 329: 0.6817, 346: 0.6527, 347: 0.8, 349: 0.9737, 351: 0.6355, 357: 0.6703, 385: 0.6527, 392: 0.5415, 401: 0.9231, 403: 0.8988, 415: 0.6817, 416: 0.6817, 417: 0.7458, 578: 0.8521, 637: 0.6188, 645: 0.5562, 679: 0.4999, 719: 0.6355, 802: 0.9481, 807: 0.495, 808: 0.8521, 814: 0.457, 816: 0.8521, 817: 0.9737, 819: 0.5363, 825: 0.6817, 876: 0.457, 917: 0.8988, 933: 0.9737, 961: 0.6293, 967: 0.7659, 968: 0.707, 973: 0.6293, 1023: 0.5809, 1037: 0.5809, 1043: 0.9231, 1235: 0.7659, 1243: 0.9231, 1288: 0.8752, 1364: 0.7385, 1398: 0.8752, 1410: 0.8752, 1422: 0.8, 1426: 0.8297, 1454: 0.9481, 1530: 0.4999, 1570: 0.7261, 1625: 0.6817, 1837: 0.6293, 1906: 0.5809, 1919: 0.5134, 1969: 0.457, 2043: 0.8988, 2167: 0.6817, 2168: 0.6293, 2169: 0.9737, 2170: 0.6293, 2171: 0.9737, 2173: 0.8, 2176: 0.6527, 2183: 0.6703, 2191: 0.5809, 2193: 0.6293, 2194: 0.6703, 2204: 0.6817, 2217: 0.9231, 2221: 0.6025, 2225: 0.707, 2251: 0.495, 2260: 0.9231, 2347: 0.7385, 2407: 0.5363, 2448: 0.8521, 2470: 0.6188, 2488: 0.457, 2532: 0.5363, 2569: 0.8752, 2605: 0.5809, 2822: 0.6817, 2823: 0.5363, 2824: 0.6527, 2826: 0.8988, 2829: 0.7261, 2834: 0.495, 2835: 0.5809, 2838: 0.495, 2844: 0.6884, 2850: 0.8, 2852: 0.6355, 2862: 0.6527, 2864: 0.8752, 2866: 0.6527, 2869: 0.8079, 2874: 0.7385, 2875: 0.9481, 2877: 0.8752, 2878: 0.8988, 2881: 0.6355, 2888: 0.8752, 2889: 0.6527, 2894: 0.9737, 2895: 0.8752, 2898: 0.6293, 2903: 0.9737, 2958: 0.8988, 2961: 0.9231, 3032: 0.9481, 3101: 0.495, 3148: 0.7659, 3164: 0.8752, 3171: 0.6293, 3176: 0.9481, 3221: 0.5809, 3267: 0.6527, 3317: 0.6293}",[1043],['ethiopia : federal forces capture key tigrayan towns in ethiopia'],[0.6118237972259521],[0.3333333333333333],[0.9231],[0.5282043618891031],Valid
2022-10-23,,,,,,,,0daec04a62a79b74b23fa62513a12e1f38f03aadbd4c7a6d7623f05aaa81506b,[],[],[],[],,[],[],[],[],,,[],,,,,,,Invalid
2022-10-24,,,,,,,,0bd9a88628471e651135a56fe6fb6f34371d202eeffab8779f0cc34d3587c8a4,[],[],[],[],,[],[],[],[],,,[],,,,,,,Invalid
2022-10-25,"AU (African Union) announced peace talks to be held in Pretoria, South Africa",,,,,,,27e749068998f82400fd2382a24bdff6a44e0e999c1070107cdd36e8903bed08,"['AU', 'African Union', 'Pretoria', 'South Africa']","['ORG', 'ORG', 'GPE', 'GPE']","['peace talks', 'south africa', 'african union']",[],"[28, 39, 40, 46, 48, 49, 50, 53, 57, 58, 107, 125, 130, 139, 152, 190, 250, 261, 264, 269, 307, 321, 322, 323, 327, 328, 329, 346, 347, 349, 351, 357, 385, 392, 401, 403, 415, 416, 417, 578, 637, 645, 719, 802, 807, 808, 814, 816, 817, 819, 825, 876, 917, 933, 961, 967, 968, 973, 1023, 1037, 1043, 1235, 1243, 1248, 1267, 1288, 1300, 1364, 1398, 1410, 1422, 1426, 1454, 1570, 1625, 1837, 1868, 1906, 1969, 2043, 2167, 2168, 2169, 2170, 2171, 2173, 2176, 2183, 2191, 2193, 2194, 2204, 2217, 2221, 2225, 2248, 2251, 2260, 2347, 2407, 2448, 2470, 2488, 2532, 2557, 2569, 2605, 2822, 2823, 2824, 2826, 2829, 2834, 2835, 2838, 2839, 2844, 2850, 2852, 2862, 2864, 2865, 2866, 2869, 2874, 2875, 2877, 2878, 2881, 2888, 2889, 2894, 2895, 2898, 2903, 2941, 2958, 2961, 3032, 3101, 3148, 3164, 3171, 3176, 3221, 3267, 3317]","['au', 'african union', 'pretoria', 'pretoria']","['au', 'african union', 'pretoria', 'pretoria']","['au', 'african union']","['pretoria', 'pretoria']","[0.511408805847168, 0.4203908145427704, 0.7491455674171448, 0.4226556718349457, 0.41106605529785156, 0.3301771283149719, 0.40488916635513306, 0.485953152179718, 0.44397661089897156, 0.5891290903091431, 0.4219149947166443, 0.511455774307251, 0.48677587509155273, 0.5084694623947144, 0.48408243060112, 0.46792614459991455, 0.6125761270523071, 0.4575744867324829, 0.45868536829948425, 0.43983834981918335, 0.5541189908981323, 0.4497881531715393, 0.5236039757728577, 0.5317754149436951, 0.4426019787788391, 0.5277804136276245, 0.4856300950050354, 0.6347377300262451, 0.5428606271743774, 0.6971766948699951, 0.5923696756362915, 0.5962502956390381, 0.6584480404853821, 0.42871832847595215, 0.44015181064605713, 0.48429417610168457, 0.6635520458221436, 0.4703490734100342, 0.4402334690093994, 0.47896766662597656, 0.48532822728157043, 0.4159027934074402, 0.5169510245323181, 0.5017540454864502, 0.45624351501464844, 0.476496160030365, 0.4304845631122589, 0.6511723399162292, 0.7268996834754944, 0.6872477531433105, 0.6920671463012695, 0.40714895725250244, 0.448486864566803, 0.7721535563468933, 0.5124139785766602, 0.5196468830108643, 0.6356362104415894, 0.46180111169815063, 0.5130149126052856, 0.7314732074737549, 0.4637448191642761, 0.4601795971393585, 0.4469747841358185, 0.7123932838439941, 0.7086169123649597, 0.4585438370704651, 0.6696336269378662, 0.39687931537628174, 0.5232428312301636, 0.46278297901153564, 0.5061777830123901, 0.4873202443122864, 0.46534472703933716, 0.5046162009239197, 0.4682682156562805, 0.7063214778900146, 0.48564600944519043, 0.6457012891769409, 0.4537012577056885, 0.4921574294567108, 0.6934508085250854, 0.7003432512283325, 0.62925785779953, 0.7124958038330078, 0.5947464108467102, 0.6583510041236877, 0.5860796570777893, 0.6029496192932129, 0.7310919761657715, 0.701393723487854, 0.6230292916297913, 0.4963424503803253, 0.6528118848800659, 0.4821276068687439, 0.6511555910110474, 0.47966161370277405, 0.4363025724887848, 0.409165620803833, 0.681106448173523, 0.5561075806617737, 0.5043858289718628, 0.4889095425605774, 0.3915410339832306, 0.4373696744441986, 0.4567740857601166, 0.44092661142349243, 0.8105581998825073, 0.6086761951446533, 0.7010619640350342, 0.6956549882888794, 0.4602370262145996, 0.45745283365249634, 0.7544325590133667, 0.7364117503166199, 0.47333455085754395, 0.7014914751052856, 0.578484296798706, 0.46708250045776367, 0.6874545812606812, 0.6648322343826294, 0.5933376550674438, 0.6939902901649475, 0.72013920545578, 0.586999237537384, 0.5302654504776001, 0.6713370084762573, 0.6154037714004517, 0.5928685069084167, 0.6520071625709534, 0.5351771712303162, 0.6378275752067566, 0.4189497232437134, 0.4871741533279419, 0.453751802444458, 0.661791980266571, 0.5210095047950745, 0.5543822050094604, 0.50339674949646, 0.5618497729301453, 0.4153450131416321, 0.5073714256286621, 0.5202940702438354, 0.5562101006507874, 0.6859837770462036, 0.5196630358695984, 0.4314892590045929, 0.7461658120155334]","[28, 39, 40, 46, 48, 49, 50, 53, 57, 58, 107, 125, 130, 139, 152, 190, 250, 261, 264, 269, 307, 321, 322, 323, 327, 328, 329, 346, 347, 349, 351, 357, 385, 392, 401, 403, 415, 416, 417, 578, 637, 645, 719, 802, 807, 808, 814, 816, 817, 819, 825, 876, 917, 933, 961, 967, 968, 973, 1023, 1037, 1043, 1235, 1243, 1248, 1267, 1288, 1300, 1364, 1398, 1410, 1422, 1426, 1454, 1570, 1625, 1837, 1868, 1906, 1969, 2043, 2167, 2168, 2169, 2170, 2171, 2173, 2176, 2183, 2191, 2193, 2194, 2204, 2217, 2221, 2225, 2248, 2251, 2260, 2347, 2407, 2448, 2470, 2488, 2532, 2557, 2569, 2605, 2822, 2823, 2824, 2826, 2829, 2834, 2835, 2838, 2839, 2844, 2850, 2852, 2862, 2864, 2865, 2866, 2869, 2874, 2875, 2877, 2878, 2881, 2888, 2889, 2894, 2895, 2898, 2903, 2941, 2958, 2961, 3032, 3101, 3148, 3164, 3171, 3176, 3221, 3267, 3317]","{28: 0.6703, 39: 0.8297, 40: 0.7385, 46: 0.8079, 48: 0.8297, 49: 0.8521, 50: 0.8297, 53: 0.9481, 57: 0.457, 58: 0.6527, 107: 0.6293, 125: 0.8, 130: 0.8079, 139: 0.457, 152: 0.7385, 190: 0.6188, 250: 0.9231, 261: 0.6527, 264: 0.8297, 269: 0.7866, 307: 0.8079, 321: 0.5273, 322: 0.8988, 323: 0.8521, 327: 0.6293, 328: 0.9737, 329: 0.9737, 346: 0.6025, 347: 0.9231, 349: 0.8988, 351: 0.5866, 357: 0.6188, 385: 0.6025, 392: 0.4999, 401: 0.8521, 403: 0.8297, 415: 0.9737, 416: 0.9737, 417: 0.6884, 578: 0.7866, 637: 0.5712, 645: 0.5134, 719: 0.5866, 802: 0.8752, 807: 0.6293, 808: 0.7866, 814: 0.5809, 816: 0.7866, 817: 0.8988, 819: 0.6817, 825: 0.9737, 876: 0.5809, 917: 0.8297, 933: 0.8988, 961: 0.8, 967: 0.707, 968: 0.6527, 973: 0.8, 1023: 0.7385, 1037: 0.7385, 1043: 0.8521, 1235: 0.707, 1243: 0.8521, 1248: 0.457, 1267: 0.457, 1288: 0.8079, 1300: 0.457, 1364: 0.9481, 1398: 0.8079, 1410: 0.8079, 1422: 0.9231, 1426: 0.7659, 1454: 0.8752, 1570: 0.6703, 1625: 0.9737, 1837: 0.8, 1868: 0.5363, 1906: 0.7385, 1969: 0.5809, 2043: 0.8297, 2167: 0.9737, 2168: 0.8, 2169: 0.8988, 2170: 0.8, 2171: 0.8988, 2173: 0.9231, 2176: 0.6025, 2183: 0.6188, 2191: 0.7385, 2193: 0.8, 2194: 0.6188, 2204: 0.9737, 2217: 0.8521, 2221: 0.5562, 2225: 0.6527, 2248: 0.5363, 2251: 0.6293, 2260: 0.8521, 2347: 0.9481, 2407: 0.6817, 2448: 0.7866, 2470: 0.5712, 2488: 0.5809, 2532: 0.6817, 2557: 0.457, 2569: 0.8079, 2605: 0.7385, 2822: 0.9737, 2823: 0.6817, 2824: 0.6025, 2826: 0.8297, 2829: 0.6703, 2834: 0.6293, 2835: 0.7385, 2838: 0.6293, 2839: 0.457, 2844: 0.6355, 2850: 0.9231, 2852: 0.5866, 2862: 0.6025, 2864: 0.8079, 2865: 0.457, 2866: 0.6025, 2869: 0.7458, 2874: 0.9481, 2875: 0.8752, 2877: 0.8079, 2878: 0.8297, 2881: 0.5866, 2888: 0.8079, 2889: 0.6025, 2894: 0.8988, 2895: 0.8079, 2898: 0.8, 2903: 0.8988, 2941: 0.495, 2958: 0.8297, 2961: 0.8521, 3032: 0.8752, 3101: 0.6293, 3148: 0.707, 3164: 0.8079, 3171: 0.8, 3176: 0.8752, 3221: 0.7385, 3267: 0.6025, 3317: 0.8}",[933],['au convenes meeting on ethiopia peace talks'],[0.7721535563468933],[0.4444444444444444],[0.8988],[0.6777999838715675],Valid
2022-10-26,,,,,,,,94e779b88f63ebbde49e3bf3face8b12376ab04ddc605e70921027bdf3085d7c,[],[],[],[],,[],[],[],[],,,[],,,,,,,Invalid
2022-10-27,,,,,,,,24b9ee647becc1cb9e0852ed68c076bb05866f90b39225467e26d14850654d93,[],[],[],[],,[],[],[],[],,,[],,,,,,,Invalid
2022-10-28,,,,,,,,618fb238a55dec3632ad1942972c3499aadd05f9a39bda8c2d2f01c885474100,[],[],[],[],,[],[],[],[],,,[],,,,,,,Invalid
2022-10-29,,,,,,,,493c6f5a1e82e35ba87e2c45e49db2455134f4c8a34469dc79de04f1c042f38a,[],[],[],[],,[],[],[],[],,,[],,,,,,,Invalid
2022-10-30,,,,,,,,2b74617f5d9a3dc142b52150531d2b340e8088164271eab63a60a1a128fdfe17,[],[],[],[],,[],[],[],[],,,[],,,,,,,Invalid
2022-10-31,,,,,,,,5dc565de73e37c3abd48f142d5cc6078fc5a47cb06dd796fdead7ce08818de59,[],[],[],[],,[],[],[],[],,,[],,,,,,,Invalid
2022-11-01,,,,,,,,ae86525a05b72ddb111c745dbc0434a93ca623eb99d47d89743e6ade7ff10e06,[],[],[],[],,[],[],[],[],,,[],,,,,,,Invalid
